school_id_num,address1,city,state,zip,county_code,county_name,district_code,district_name,school_code,school_name,princ_title,princ_first_name,princ_last_name,princ_title_2,princ_email,address2,mailing_address1,mailing_address2,mailing_city,mailing_state,mailing_zip,hib_title1,hib_first_nname,hib_last_name,hib_title2,homeless_liaison_title1,homeless_liaison_first_name,homeless_liaison_last_name,homeless_liaison_title2,phone,pre_k,kindergarten,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,post_grad_,adult_ed_,latitude,longitude
1851,50 THOMAS ST,HIGH BRIDGE,NJ,08829-2010,19,HUNTERDON,2140,HIGH BRIDGE BOROUGH SCHOOL DISTRICT,55,HIGH BRIDGE MIDDLE SCHOOL,Mr,Richard,Kolton,Principal,koltonr@hbschools.org, ,50 THOMAS ST,,HIGH BRIDGE,NJ,6819,Mrs,Katherine,Franks,Anti-Bullying Specialist,,,,,(908)638-4101,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.668824,-74.891672
1852,50 VALLEY VIEW ROAD,WATCHUNG,NJ,7069,35,SOMERSET,5540,WATCHUNG BOROUGH PUBLIC SCHOOL DISTRICT,50,VALLEY VIEW SCHOOL,Mrs,Mary,Nunn,Principal,mnunn@watchungschools.us, ,50 VALLEY VIEW ROAD,,WATCHUNG,NJ,7069,Mrs,Lauryn,Macleod,Anti-Bullying Specialist,,,,,(908)755-4422,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.637308,-74.459455
1853,50 WASHINGTON AVENUE,FRANKLIN,NJ,7416,37,SUSSEX,1570,FRANKLIN BOROUGH SCHOOL DISTRICT,60,FRANKLIN ELEMENTARY SCHOOL,Dr,Patricia,Pfeil,Principal,pjpfeil@fboe.org, ,50 WASHINGTON AVENUE,,FRANKLIN,NJ,7416,Mrs,Suzanne,Crisman,Anti-Bullying Specialist,,,,,(973)827-9775,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,41.118376,-74.582704
1854,50 Webster Street,North Arlington,NJ,7031,3,BERGEN,3600,NORTH ARLINGTON SCHOOL DISTRICT,70,ROOSEVELT ELEMENTARY SCHOOL,Mrs,Marie,Griggs,School Principal,marie.griggs@narlington.k12.nj.us, ,50 Webster Street,,North Arlington,NJ,7031,Ms,Jennifer,Perez,Anti-Bullying Specialist,,,,,(201)991-6800,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.79566,-74.121707
1855,50 West High Street,BOUND BROOK,NJ,8805,35,SOMERSET,490,BOUND BROOK SCHOOL DISTRICT,301,LAFAYETTE ELEMENTARY SCHOOL,,,,,, ,50 West High Street,,BOUND BROOK,NJ,8805,Ms,Lee,Eaton,Anti-Bullying Specialist,,,,,(732)652-7930,NA   ,NA   ,NA   ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.564355,-74.536628
1856,50 WHITEHOUSE AVE,WHITEHOUSE STATION,NJ,08889-0157,19,HUNTERDON,4350,READINGTON TOWNSHIP SCHOOL DISTRICT,70,WHITEHOUSE SCHOOL,Dr,Ann,DeRosa,Principal,aderosa@readington.k12.nj.us, ,PO BOX 157,,WHITEHOUSE STATION,NJ,8732,Mrs,Debra,Debaro,Anti-Bullying Specialist,,,,,(908)534-4411,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.615016,-74.759575
1857,50 WOODROW WILSON DRIVE,EDISON,NJ,8820,23,MIDDLESEX,1290,EDISON TOWNSHIP SCHOOL DISTRICT,63,WOODROW WILSON MIDDLE SCHOOL,,Patricia,Cotoia,Principal,patricia.cotoia@edison.k12.nj.us, ,50 WOODROW WILSON DRIVE,,EDISON,NJ,8820,,Alyssa,Monastersky,Anti-Bullying Specialist,,,,,(732)452-2870,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.55451,-74.375911
1858,500 Broad Avenue,Leonia,NJ,7605,3,BERGEN,2620,LEONIA PUBLIC SCHOOL DISTRICT,55,LEONIA MIDDLE SCHOOL,Dr,Nicholas,Bernice,Principal,bernice@leoniaschools.org, ,500 Broad Avenue,,Leonia,NJ,7605,Mrs,Kelly,Whalen,Anti-Bullying Specialist,,,,,(201)302-5200,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.868423,-73.984131
1859,500 BROOKLAWN AVE,ROSELLE,NJ,7203,39,UNION,4540,ROSELLE PUBLIC SCHOOLS,60,GRACE WILDAY JUNIOR HIGH SCHOOL,Mr,JOSUE,FALAISE,Principal,JFALAISE@ROSELLESCHOOLS.ORG, ,500 BROOKLAWN AVE,,ROSELLE,NJ,7203,Mrs,Theresa,Petracca,Anti-Bullying Specialist,,,,,(908)298-2066,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.641352,-74.267659
1860,500 CHARLES STREET,PERTH AMBOY,NJ,8861,23,MIDDLESEX,4090,PERTH AMBOY PUBLIC SCHOOL DISTRICT,65,EDWARD J. PATTEN ELEMENTARY SCHOOL,Dr,Dulce,Rodriguez,Principal,dulcrodriguez@paps.net, ,500 CHARLES STREET,,PERTH AMBOY,NJ,8861,Ms,Karen,Moffatt,Anti-Bullying Specialist,,,,,(732)376-6050,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.517406,-74.266968
1861,500 EAST 37TH STREET,PATERSON,NJ,07504-1739,31,PASSAIC,4010,PATERSON PUBLIC SCHOOL DISTRICT,240,SCHOOL 20,Mr,BORIS,SIMON,Principal,bsimon@paterson.k12.nj.us, ,500 EAST 37TH STREET,,PATERSON,NJ,5765,,,,,,,,,(973)321-0200,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.906353,-74.141073
1862,500 ELIZABETH AVENUE,SOMERSET,NJ,08873-3001,35,SOMERSET,1610,FRANKLIN TOWNSHIP PUBLIC SCHOOL DISTRICT,50,FRANKLIN HIGH SCHOOL,Dr,Thomas,DiGanci,Principal,tdiganci@franklinboe.org, ,500 ELIZABETH AVENUE,,SOMERSET,NJ,5872,Mr,Rod,Brundidge,Anti-Bullying Specialist,,,,,(732)302-4200,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.519909,-74.551451
1863,500 ELWOOD ROAD,ELWOOD,NJ,08217-0318,1,ATLANTIC,3480,MULLICA TOWNSHIP SCHOOL DISTRICT,25,MULLICA TOWNSHIP MIDDLE SCHOOL,Mr,Matthew,Mazzoni,Principal,mmazzoni@mullica.k12.nj.us,P O  BOX 318 ,500 ELWOOD ROAD,P O  BOX 318,ELWOOD,NJ,7899,,,,,,,,,(609)561-3868,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.575677,-74.718249
1864,500 ELWOOD ROAD,ELWOOD,NJ,08217-0318,1,ATLANTIC,3480,MULLICA TOWNSHIP SCHOOL DISTRICT,25,MULLICA TOWNSHIP MIDDLE SCHOOL,Mr,Matthew,Mazzoni,Principal,mmazzoni@mullica.k12.nj.us,P O  BOX 318 ,500 ELWOOD ROAD,P O  BOX 318,ELWOOD,NJ,7899,,,,,,,,,(609)561-3868,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.575677,-74.718249
1865,500 ELWOOD ROAD,ELWOOD,NJ,08217-0318,1,ATLANTIC,3480,MULLICA TOWNSHIP SCHOOL DISTRICT,20,MULLICA TOWNSHIP PRIMARY SCHOOL,Mr,Matthew,Mazzoni,School Principal,mmazzoni@mullica.k12.nj.us,P O  BOX 318 ,500 ELWOOD ROAD,P O  BOX 318,ELWOOD,NJ,7899,Mr,William,Maher,Anti-Bullying Specialist,,,,,(609)561-3868,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.575677,-74.718249
1866,500 ELWOOD ROAD,ELWOOD,NJ,08217-0318,1,ATLANTIC,3480,MULLICA TOWNSHIP SCHOOL DISTRICT,20,MULLICA TOWNSHIP PRIMARY SCHOOL,Mr,Matthew,Mazzoni,School Principal,mmazzoni@mullica.k12.nj.us,P O  BOX 318 ,500 ELWOOD ROAD,P O  BOX 318,ELWOOD,NJ,7899,Mr,William,Maher,Anti-Bullying Specialist,,,,,(609)561-3868,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.575677,-74.718249
1867,500 FIRST ST,WESTFIELD,NJ,07090-4123,39,UNION,5730,WESTFIELD PUBLIC SCHOOL DISTRICT,140,MCKINLEY ELEMENTARY SCHOOL,Mr,Marc,Biunno,Principal,mbiunno@WESTFIELDNJK12.ORG, ,500 FIRST ST,,WESTFIELD,NJ,2967,Ms,Marybeth,Herits,Anti-Bullying Specialist,,,,,(908)789-4555,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.645069,-74.35389
1868,500 FRANKLIN BLVD,SOMERSET,NJ,08873-3030,35,SOMERSET,1610,FRANKLIN TOWNSHIP PUBLIC SCHOOL DISTRICT,100,HILLCREST SCHOOL,Mrs,Evelyn,Rutledge,Principal,erutledge@franklinboe.org, ,500 FRANKLIN BLVD,,SOMERSET,NJ,5843,Ms,Jennifer,Pasqua,Anti-Bullying Specialist,,,,,(732)246-0170,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.492787,-74.483958
1869,500 Front Street,FLORENCE,NJ,8518,5,BURLINGTON,1520,FLORENCE TOWNSHIP SCHOOL DISTRICT,55,FLORENCE RIVERFRONT SCHOOL,Ms,Kristine,Height,Interim Principal,kheight@florence.k12.nj.us, ,500 Front Street,,FLORENCE,NJ,8518,Ms,Rachel,Taylor,Anti-Bullying Specialist,,,,,(609)499-4647,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.1235,-74.8122
1870,500 HILLSIDE AVENUE,ALPINE,NJ,7620,3,BERGEN,80,ALPINE ELEMENTARY SCHOOL DISTRICT,10,ALPINE ELEMENTARY SCHOOL,Ms,Maureen,McCann,Principal,mccann@alpineschool.org, ,500 HILLSIDE AVENUE,,ALPINE,NJ,7620,Ms,Nanci,Valente,Anti-Bullying Specialist,Ms,Nanci,Valente,School Homeless Liaison,(201)768-8255,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.941083,-73.92771
1871,500 KRESSON RD,CHERRY HILL,NJ,08034-3121,7,CAMDEN,800,CHERRY HILL SCHOOL DISTRICT,85,JAMES JOHNSON ELEMENTARY SCHOOL,Mr,Jared,Peltzman,Principal,JPeltzman@chclc.org, ,500 KRESSON RD,,CHERRY HILL,NJ,4913,Ms,Rose,Torres,Anti-Bullying Specialist,,,,,(856)428-8848,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.889832,-75.003922
1872,500 MIDSTREAMS RD,BRICK TOWN,NJ,08724-3816,29,OCEAN,530,BRICK TOWNSHIP PUBLIC SCHOOL DISTRICT,60,MIDSTREAMS ELEMENTARY SCHOOL,Dr,John,Billen,Principal,jbillen@brickschools.org, ,500 MIDSTREAMS RD,,BRICK TOWN,NJ,4908,Ms,Julie,Caputo,Anti-Bullying Specialist,,,,,(732)785-3000,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.06823,-74.100152
1873,500 OGDEN DRIVE,WESTAMPTON,NJ,8060,5,BURLINGTON,5720,WESTAMPTON TOWNSHIP PUBLIC SCHOOL DISTRICT,20,HOLLY HILLS ELEMENTARY SCHOOL,Dr,Rachel,Feldman,School Principal,rfeldman@westamptonschools.org, ,500 OGDEN DRIVE,,WESTAMPTON,NJ,8060,Mr,Danica,Charmichael,Anti-Bullying Specialist,,,,,(609)267-8565,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.001353,-74.806257
1874,500 PALISADE AVE,GARFIELD,NJ,07026-2637,3,BERGEN,1700,GARFIELD PUBLIC SCHOOL DISTRICT,50,GARFIELD HIGH SCHOOL,Mrs,DOROTEA,DAMICO,Principal,DDAMICO@GBOE.ORG, ,500 PALISADE AVE,,GARFIELD,NJ,4389,Mr,Steven,Mucha,Anti-Bullying Specialist,,,,,(973)340-5010,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.882518,-74.112628
1875,500 RIDGE ROAD,CEDAR GROVE,NJ,7009,13,ESSEX,760,CEDAR GROVE TOWNSHIP SCHOOL DISTRICT,58,MEMORIAL MIDDLE SCHOOL,Mr,Nicholas,DeCorte,Principal,decorte.nicholas@cgschools.org, ,500 RIDGE ROAD,,CEDAR GROVE,NJ,7009,Ms,Erica,Slota,Anti-Bullying Specialist,,,,,(973)239-2646,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.854155,-74.219579
1876,500 RUTHERFORD AVENUE,TRENTON,NJ,08618-4459,21,MERCER,5210,TRENTON PUBLIC SCHOOL DISTRICT,210,GREGORY ELEMENTARY SCHOOL,Ms,Rachel,Marianno,Principal,rmarianno@trenton.k12.nj.us, ,500 RUTHERFORD AVENUE,,TRENTON,NJ,4159,Mrs,Kimberly,Georgevich,Anti-Bullying Specialist,,,,,(609)656-4740,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.231827,-74.777479
1953,520 WEST MAIN STREET,ROCKAWAY,NJ,07866-3799,27,MORRIS,3365,MORRIS COUNTY VOCATIONAL SCHOOL DISTRICT,20,"ACADEMY FOR MATHEMATICS, SCIENCE AND ENGINEERING",,,,,, ,520 WEST MAIN STREET,,ROCKAWAY,NJ,4067,Ms,Nicole,Mitarotonda,Anti-Bullying Specialist,,,,,(973)664-2301,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.890836,-74.52918
1877,500 South Clinton Street,EAST ORANGE,NJ,7018,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,93,BENJAMIN BANNEKER ACADEMY,Mrs,Sharon,Vincent,Principal,s.vincent@eastorange.k12.nj.us, ,500 South Clinton Street,,EAST ORANGE,NJ,7018,Mr,Richard,Greene,Anti-Bullying Specialist,,,,,(973)266-4320,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.749163,-74.225502
1878,500 W BLANCKE ST,LINDEN,NJ,07036-5058,39,UNION,2660,LINDEN PUBLIC SCHOOL DISTRICT,150,NUMBER 8,Mrs,Jennifer,Smith,Principal,jmsmith@lindenps.org, ,500 W BLANCKE ST,,LINDEN,NJ,1978,Ms,Anne-marie,Spricigo,Anti-Bullying Specialist,,,,,(908)862-4397,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.628125,-74.258053
1879,500 WASHINGTON STREET,HACKETTSTOWN,NJ,07840-2230,41,WARREN,1870,HACKETTSTOWN PUBLIC SCHOOL DISTRICT,60,HACKETTSTOWN MIDDLE SCHOOL,Mr,William,Thompson,Principal,wthompson@hackettstown.org, ,500 WASHINGTON STREET,,HACKETTSTOWN,NJ,5610,Ms,Heidi,Brotzman,Anti-Bullying Specialist,,,,,(908)852-8554,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.849935,-74.828143
1880,500 WEST EARL COURT,TOMS RIVER,NJ,8753,29,OCEAN,5190,TOMS RIVER REGIONAL SCHOOL DISTRICT,110,WASHINGTON STREET ELEMENTARY SCHOOL,Ms,Kelly,Kernasovic,Principal,kkernasovic@trschools.com, ,500 WEST EARL COURT,,TOMS RIVER,NJ,8753,Ms,Kristin,Rettino,Anti-Bullying Specialist,,,,,(732)505-5910,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.955999,-74.172621
1881,5000 KOZLOSKI ROAD,FREEHOLD,NJ,07728-5033,25,MONMOUTH,3260,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT,28,BIOTECHNOLOGY HIGH SCHOOL,Dr,Linda,Eno,Principal,leno@ctemc.org,P O  BOX 5033 ,5000 KOZLOSKI ROAD,P O  BOX 5033,FREEHOLD,NJ,2695,Ms,Jaimie,Krauter,Anti-Bullying Specialist,,,,,(732)431-7942,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.261203,-74.250943
1882,501  11 NORTH THIRD STREET,E NEWARK,NJ,7029,17,HUDSON,1200,EAST NEWARK SCHOOL DISTRICT,50,EAST NEWARK PUBLIC SCHOOL,Dr,Patrick,Martin,Principal,pmartin@eastnewarkschool.org, ,501  11 NORTH THIRD STREET,,E NEWARK,NJ,7029,Ms,Victoria,Chalk,Anti-Bullying Specialist,,,,,(973)481-6800,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.746755,-74.157998
1883,501 ATLANTIC AVENUE,OCEAN CITY,NJ,8226,9,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,50,OCEAN CITY HIGH SCHOOL,Dr,Matthew,Jamison,Principal,mjamison@ocsdnj.org, ,501 ATLANTIC AVENUE,,OCEAN CITY,NJ,8226,Ms,Heather,Kelly,Anti-Bullying Specialist,,,,,(609)399-1290,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,39.281345,-74.566785
1884,501 Edgewood Avenue,TRENTON,NJ,8618,21,MERCER,5210,TRENTON PUBLIC SCHOOL DISTRICT,30,DAYLIGHT/TWILIGHT HIGH SCHOOL,Ms,Shenette,Gray,Principal,SGray@trenton.k12.nj.us, ,501 Edgewood Avenue,,TRENTON,NJ,8618,Mr,Ronald,Edwards,Anti-Bullying Specialist,,,,,(609)656-4850,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,1    ,40.228677,-74.779348
1885,501 JARVIS ROAD,ERIAL,NJ,8081,7,CAMDEN,390,BLACK HORSE PIKE REGIONAL SCHOOL DISTRICT,30,TIMBER CREEK REGIONAL HIGH SCHOOL,Mrs,Mae,Robinson,Principal,mrobinson@bhprsd.org, ,501 JARVIS ROAD,,ERIAL,NJ,8081,Ms,Nicole,Lauri,Anti-Bullying Specialist,,,,,(856)232-9703,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,39.76176,-75.017759
1886,501 ROSEMONT  RINGOES ROAD,SERGEANTSVILLE,NJ,8557,19,HUNTERDON,1040,DELAWARE TOWNSHIP SCHOOL DISTRICT,40,DELAWARE TOWNSHIP SCHOOL,Dr,Richard,Wiener,School Administrator,rwiener@dtsk8.org,P O  BOX 1000 ,501 ROSEMONT  RINGOES ROAD,P O  BOX 1000,SERGEANTSVILLE,NJ,8557,Mrs,Kathleen,Racile,Anti-Bullying Specialist,Mrs,Kathleen,Racile,School Homeless Liaison,(609)397-3179,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.446194,-74.935933
1887,501 SOUTH THIRD STREET,MILLVILLE,NJ,8332,11,CUMBERLAND,3230,MILLVILLE  SCHOOL DISTRICT,65,R. M. BACON ELEMENTARY SCHOOL,Dr,Spike,Cook,Principal,spike.cook@millvillenj.gov, ,501 SOUTH THIRD STREET,PO Box 5010,MILLVILLE,NJ,8332,Ms,Amelia,Spanbauer,Anti-Bullying Specialist,,,,,(856)327-6100,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.387221,-75.030645
1888,501 South Warwick Road,Somerdale,NJ,08083-2175,7,CAMDEN,5035,STERLING REGIONAL SCHOOL DISTRICT,50,STERLING HIGH SCHOOL,Mr,Mark,Napoleon,Principal,mnapoleon@sterling.k12.nj.us, ,501 South Warwick Road,,Somerdale,NJ,5908,Ms,Mary jo,Eppright,Anti-Bullying Specialist,,,,,(856)784-1333,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,39.836012,-75.025575
1889,501 SQUANKUM  YELLOWBROOK ROAD,FARMINGDALE,NJ,7727,25,MONMOUTH,2290,HOWELL TOWNSHIP PUBLIC SCHOOL DISTRICT,25,HOWELL TOWNSHIP MIDDLE SCHOOL NORTH,Mr,Paul,Farley,School Principal,pfarley@howell.k12.nj.us, ,501 SQUANKUM  YELLOWBROOK ROAD,,FARMINGDALE,NJ,7727,Ms,Tracy,Spalding,Anti-Bullying Specialist,,,,,(732)919-0095,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.19071,-74.181904
1890,501 UNION AVE,ELIZABETH,NJ,07208-2126,39,UNION,1320,ELIZABETH PUBLIC SCHOOLS,260,NICHOLAS MURRAY BUTLER SCHOOL NO. 23,Ms,Berthenia Harmon,Carolina,Principal,harmonbe@elizabeth.k12.nj.us, ,501 UNION AVE,,ELIZABETH,NJ,5082,Mr,Jason,Colcol,Anti-Bullying Specialist,,,,,(908)436-5535,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.674893,-74.216937
1891,501 WASHINGTON AVENUE,ROSELLE,NJ,07203-2329,39,UNION,4540,ROSELLE PUBLIC SCHOOLS,50,WASHINGTON ELEMENTARY SCHOOL,Ms,TARA,DOWDELL,Principal,TDOWDELL@ROSELLESCHOOLS.ORG, ,501 WASHINGTON AVENUE,,ROSELLE,NJ,4874,Mr,Jason,Robbins,Anti-Bullying Specialist,,,,,(908)298-2072,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.650632,-74.276046
1892,501 WEST REDMAN AVENUE,HADDONFIELD,NJ,8033,7,CAMDEN,1900,HADDONFIELD SCHOOL DISTRICT,80,ELIZABETH HADDON SCHOOL,Mr,Gerry,Bissinger,School Principal,gbissinger@haddonfield.k12.nj.us, ,501 WEST REDMAN AVENUE,,HADDONFIELD,NJ,8033,Ms,Marcy,Rosner,Anti-Bullying Specialist,,,,,(856)429-0811,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.896361,-75.04491
1893,504 EAST BROAD STREET,MILLVILLE,NJ,8332,11,CUMBERLAND,3230,MILLVILLE  SCHOOL DISTRICT,60,MEMORIAL HIGH SCHOOL,Mrs,Stephanie,Derose,Principal,stephanie.derose@millvillenj.gov, ,504 EAST BROAD STREET,PO Box 5010,MILLVILLE,NJ,8332,Ms,Jennifer,Panas,Anti-Bullying Specialist,,,,,(856)327-6072,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,39.403226,-75.032005
1894,504 Route 46 West,Teterboro,NJ,7608,3,BERGEN,290,BERGEN COUNTY VOCATIONAL TECHNICAL SCHOOL DISTRICT,70,BERGEN COUNTY TECHNICAL HIGH SCHOOL - TETERBORO,Mr,David,Tankard,Principal,davtak@bergen.org, ,504 Route 46 West,,Teterboro,NJ,7608,,,,,,,,,(201)343-6000,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.860455,-74.054798
1895,504 S TENTH ST,NEWARK,NJ,07103-1802,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,455,HARRIET TUBMAN ELEMENTARY SCHOOL,Mr,Malcolm X,Outlaw,School Principal,moutlaw@nps.k12.nj.us, ,504 S TENTH ST,,NEWARK,NJ,5301,Ms,Kimberly,Santos,Anti-Bullying Specialist,,,,,(973)733-6934,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.735039,-74.202579
1896,505 -517 MORRIS AVENUE,ELIZABETH,NJ,7208,39,UNION,1320,ELIZABETH PUBLIC SCHOOLS,310,DR. ANTONIA PANTOJA SCHOOL NO. 27,Mr,Carlos,Lucio,Principal,lucioca@elizabeth.k12.nj.us, ,505 -517 MORRIS AVENUE,,ELIZABETH,NJ,7208,Ms,Aleina,Cuza-murray,Anti-Bullying Specialist,,,,,(908)436-3900,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.67302,-74.22308
1897,505 LINCOLN AVENUE,AVON,NJ,07717-1150,25,MONMOUTH,180,AVON BORO SCHOOL DISTRICT,10,AVON ELEMENTARY SCHOOL,Mr,CHRISTOPHER,ALBRIZIO,Principal,CALBRIZIO@AVONSCHOOL.COM, ,505 LINCOLN AVENUE,,AVON,NJ,6567,Mrs,Karen,Le vasseur,Anti-Bullying Specialist,,,,,(732)775-4328,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.190194,-74.021063
